,transcript_id,question_addressee,justice,question_text
296,2024.23-191 -t01,petitioner,Amy Coney Barrett," And let me just ask you one question about how this scheme works because I agree it's very odd. Is there some mechanism when you're before this intermediate tribunal where you actually fill out a piece of paper and say, I'm asserting a due process claim in addition to my claim for benefits?  How would one even exhaust the due process portion of this?"
297,2024.23-191 -t01,petitioner,Ketanji Brown Jackson," And are you saying that, assuming this is a state jurisdictional rule, it cannot or can be preempted?  What is -- I thought this case was about preemption, not about the characterization of the state law. So, if we agree and assume that  the state law is jurisdictional, what implication for whether or not it can be preempted by federal law?"
298,2024.23-191 -t01,petitioner,Ketanji Brown Jackson, And so it's a Supremacy Clause issue in terms of whether or not that has to be the outcome?
299,2024.23-191 -t01,petitioner,Brett M. Kavanaugh, Put aside Felder. What is the problem with just going to federal court?
300,2024.23-191 -t01,petitioner,Brett M. Kavanaugh," Well, what is the real-world problem with just going to federal court?  Or maybe there aren't any and you're just saying precedent says we can go to state court. But do you have any real-world problems with just going to federal court?"
301,2024.23-191 -t01,petitioner,Brett M. Kavanaugh," And you mentioned this earlier, but a procedural due process claim usually requires that you go through the state processes first. Maybe that's how this case got on the -- on the wrong track. Do you agree with that?"
302,2024.23-191 -t01,petitioner,"John G. Roberts, Jr."," Thank you, counsel. I want to make sure I have your complete answer to the line of questioning I  -- I understood Justice Kagan to be pursuing, I mean  --and I think why you called this Kafkaesque, which is because you're being told you have to go to the state  -- your -- your claim is the state doesn't handle these things in a timely fashion, they lose the papers, you can't answer the phone, so why send them back? If you have to go back there, that's -- your whole point is you  -- you --you can't go back there because they do such a  --that's what you're challenging. And I just want to make sure whether  --if you had the most efficient state procedure imaginable, you know, they answer the phone on the first ring and they quickly give -- you a decision, would your argument be the same, that it doesn't matter?"
303,2024.23-191 -t01,petitioner,"John G. Roberts, Jr.", You would -- I'm just  --you would lose?  In other words --
304,2024.23-191 -t01,petitioner,"John G. Roberts, Jr.", You would not -- then the ruling would be you do not  -- you -- you do -- you do have to go to the state before pursuing your 1983 action?
305,2024.23-191 -t01,petitioner,"John G. Roberts, Jr."," Okay. Well, then what was Kafkaesque about the process?  I  understood you to say that that was the problem, that it was  -- it imposed a burden on your -- the exercise of your  --your federal right."
306,2024.23-191 -t01,petitioner,"John G. Roberts, Jr."," Thank you, counsel. Justice Thomas? Justice Alito?"
307,2024.23-191 -t01,petitioner,"Samuel A. Alito, Jr.", Could you have sought mandamus in state court to get a ruling in these cases?
308,2024.23-191 -t01,petitioner,"Samuel A. Alito, Jr."," What if a state has a  -- a regime under which the -- the -- the person seeking the benefits first has to file the claim and then there  --there's a -- there are two levels of  -- of appellate review, administrative review, and after -- I assume that you would admit that if the case were filed in federal court, the -- the person would have to seek the benefits in the first instance, right?"
309,2024.23-191 -t01,petitioner,"Samuel A. Alito, Jr."," All right. And then the  -- then the -- the person says, oh, this process is too long, I -- I want a quick decision, they denied my claim. Then what?"
310,2024.23-191 -t01,petitioner,Sonia Sotomayor," Counsel, I  -- you say this is not a neutral rule because, in every other case where there's a due process violation of an agent  -- of an agency's process in some way, people can go directly to state court, correct?"
311,2024.23-191 -t01,petitioner,Sonia Sotomayor, Plaintiffs who sue the government but for this particular type of benefit?
312,2024.23-191 -t01,petitioner,Sonia Sotomayor, So it is sui generis to just one class of plaintiffs on one potential constitutional violation?
313,2024.23-191 -t01,petitioner,Sonia Sotomayor," I  --I guess I'm having trouble with the jurisdictional argument that my colleagues are concerned about. This is not jurisdictional in the sense of we're telling state courts that they can't hear a claim, correct?"
